,Text,Date,Mentions,Hashtags,Geolocation
2701,"Corona Fish Market at Mumbai (Apr 10, 2020)- just before boarding US Embassy's emergency flight DL 8875 for US citizens stuck in India during the COVID-19 lockdown. Utter chaos. The ground-staff couldn't - and wouldn't - control the suicidally chaotic passengers. ",2020-04-17 00:36:07+00:00,,,
2702,"Texting is the best way to connect your community, customers, audience or group members! Join us free, get your bonus 100 text message credits! http://www.GetPonyExpress.com . . #supportlocal #covid-19 #mobilemarketing #community #masstexting #communication #bulkSMS",2020-04-17 00:35:02+00:00,,#supportlocal #covid #mobilemarketing #community #masstexting #communication #bulkSMS,
2703,Great insights from @oodahealth CEO and co-founder @scohen981 on the importance of medical billing transparency during the COVID-19 pandemic. ,2020-04-17 00:34:26+00:00,@oodahealth @scohen981,,
2704,"The Cardinal finish 3-4 overall and 1-1 in Pac-12 play, in season shortened by COVID-19 global pandemic. #GoStanford",2020-04-17 00:33:27+00:00,,#GoStanford,
2705,"I appreciate hearing you say CA opening will be led by science, not politics. Do you have May 3 in your head as THE DATE things “reopen“? We don’t have testing. Covid-19 is no less out there than it was May 2. Heard on news N CA reopens on May3-Would u do that w/o proper testing?",2020-04-17 00:32:49+00:00,,,
2706,Big shout out to @mikeynoway from NBC Bay Area News for running a segment about Saved By Nature and the work we’re doing with virtualphotowalks to bring nature to everyone during COVID-19! Thank you to… https://www.instagram.com/p/B_D9q4ipCVe/?igshid=1ac51f5hui5a0,2020-04-17 00:32:17+00:00,@MikeyNoWay,,
2707,Help underprivileged students during the COVID-19 crisis by providing free meals. URL: Donate here: https://buff.ly/3e0S0dh #TALGiving #Kindness #ThankfulThursday,2020-04-17 00:30:14+00:00,,#TALGiving #Kindness #ThankfulThursday,
2708,I finished playing #Spiderman last night....and is it me or is Devils Breath way to similar to Covid-19,2020-04-17 00:29:21+00:00,,#Spiderman,
2709,COVID-19: City governments collaborate with medical practitioners in Smart Cities - IBG NEWS ,2020-04-17 00:27:31+00:00,,,
2710,"Head to The Hub to see this week’s Covid-19 roundup to hear stories about how members are caring for others and how you can too! https://www.gardencitysv.com/hub/covid-19-roundup-april-13-2020 @San Jose, California https://www.instagram.com/p/B_D8_8kjuJn/?igshid=639imo2xtkwr",2020-04-17 00:24:52+00:00,,,
2711,“COVID-19 projections assuming full social distancing through May 2020” ,2020-04-17 00:24:00+00:00,,,
2712,Curious why is the CDC not using SARS Covid vaccine to fight C 19?,2020-04-17 00:20:32+00:00,,,
2713,COVID-19: Why South Korea’s graceful crisis comms should be a lesson for all | PR Week http://www.prweek.com/article/1680335 via @PRWeekUS,2020-04-17 00:19:25+00:00,@PRWeekUS,,
2714,"Highly impactful work @RecidivizOrg has built a tool that's helping governments make decisions to protect incarcerated populations from COVID-19 outbreaks, and they're looking for help on this project. ",2020-04-17 00:19:11+00:00,@RecidivizOrg,,
2715,Where can one get accurate flu stats from? Flu vs COVID-19 cases must have a large margin of error due to asymptomaticity. So these percentages are at best suggestive. Density of population as an input metric also matters. I'd also consider hospitalizations highly undesirable.,2020-04-17 00:17:57+00:00,,,
2716,Protect your finances and avoid coronavirus financial scams. Here’s how. #covid19 #coronavirus #covid_19 #financialscams #scammers,2020-04-17 00:17:03+00:00,,#covid19 #coronavirus #covid_19 #financialscams #scammers,
2717,Richmond pastor cited for violating COVID-19 health order ,2020-04-17 00:16:09+00:00,,,
2718,Attorney for Louisiana Pastor Who Refused to Close Church is Hospitalized With COVID-19 - Towleroad Gay News ,2020-04-17 00:14:13+00:00,,,
2719,"Not to worry, Bill Gates is working on the vaccine intended to protect against 5G. Auto administered directly over . It will fix #Covid_19",2020-04-17 00:13:18+00:00,,#Covid_19,
2720,"#proning i.e., lay upside down for better respiration. Studies show #Covid_19 patients with 70-85 oxygen levels recovered to 90+ within 5 mins of proning #COVID19Treatment @MinisterKTR @MoHFW_INDIA",2020-04-17 00:12:31+00:00,@MinisterKTR @MoHFW_INDIA,#proning #Covid_19 #COVID19Treatment,
2721,"An essential worker at grocerry wearhouse died from Covid 19 because he has to work to pay the bills, while she is doing a MTV style cribs. She is a tone deaf, and shameful.",2020-04-17 00:10:39+00:00,,,
2722,"There seems to be an overwhelming focus on a vaccine as required to control COVID-19. But if we had a treatment that kept it from being serious / fatal, wouldn’t that be sufficient? ",2020-04-17 00:09:53+00:00,,,
2723,All @stocktonports Fans and @Athletics Fans this would be an awesome thing to do and the money/proceeds goes towards an excellent cause. Helping out those affected by COVID-19 in the Stockton Area. Please sign up and help out the 209 #SeasTheDay #Ports #Athletics #RootedInOakland,2020-04-17 00:07:52+00:00,@stocktonports @Athletics,#SeasTheDay #Ports #Athletics #RootedInOakland,
2724,#CNNTownHall What are Dr Birx’s thoughts on the viability of the polio vaccine as an option for temporary immunity from SARS-COVID-2?,2020-04-17 00:06:28+00:00,,#CNNTownHall,
2725,Sharing interesting research out of ⁦@UVA⁩ highlighting that regular exercise can increase an antioxidant that can fight Acute Respirated Distress Syndrome of #covid responsible for high mortality- and other medical issues too ! ,2020-04-17 00:05:46+00:00,@UVA,,
2726,"Truly honored to serve our region to Respond, Recover, Rebuild and Reengage through COVID-19 for our employees, families, employers &amp; communities. Thx @sliccardo for your servant-leadership. Public health 1st; Economic health also. #SiliconValleyBetterTogether",2020-04-17 00:03:37+00:00,@sliccardo,#SiliconValleyBetterTogether,
2727,@benmat07 when are we expectinvg to see COVID-19 P1 interim results?,2020-04-17 00:02:38+00:00,@benmat07,,
2728,"Context Discriminant Analysis on latest NEWS 2020/04/16 17:01:54 PST Top level Topics -coronavirus,coronavirus,covid-19,covid-19,health,health https://www.sitefocus.com/cif/elaine/cdnews_20200416_170153.html",2020-04-17 00:01:54+00:00,,,
2729,"COVID-19 could have its own PATRIOT Act, but we need privacy guarantees ",2020-04-17 00:01:32+00:00,,,
2730,@google @sundarpichai what’s https://www.google.com/glass/ twitter handle? I was wondering if we could help you deploy Glasses in frontline healthcare needs during #Covid_19,2020-04-17 00:01:20+00:00,@Google @sundarpichai,#Covid_19,
2731,"Join the fight against COVID-19 with #GCRC, Amazon Web Services (#AWS), The National Institutes of Health (#NIH) @Stanford and @Cornell. Vocareum is providing managed AWS accounts; AWS is funding with $180K towards in-kind credits. https://www.vocareum.com/2020/04/15/gcrc-hackathon-2020/",2020-04-17 00:00:31+00:00,@Stanford @Cornell,#GCRC #AWS #NIH,
2732, Coronavirus Disease 19 (COVID-19): Implications for Clinical Dental Care. 2020. J Endod. https://www.ncbi.nlm.nih.gov/m/pubmed/273156/ #science #research,2020-04-17 00:00:10+00:00,,#science #research,
2733,"COVID-19 Updates: Emergency Svc Availability, Relief Legislation, Webinars, Lease Resources https://conta.cc/3bhPttB",2020-04-17 00:00:09+00:00,,,
2734,"The $1.2k stimulus check is the modern day COVID-edition ""bread and circuses"" https://en.wikipedia.org/wiki/Bread_and_circuses",2020-04-16 23:58:54+00:00,,,
2735,"Your COVID-19 Funding &amp; Employment Questions Answered by a panel of trusted advisors from @HogeFenton @ASLCPASV &amp; California Bank of Commerce, in a complimentary webinar next Thursday, April 23rd at 3PM PDT. Reserve your spot today! https://hogefenton.zoom.us/webinar/register/WN_DZV8HQrGRUGKx5yfveEfxg #covidwebinar",2020-04-16 23:57:39+00:00,@HogeFenton @ASLCPASV,#covidwebinar,
2736,HE was the ‘people’. We are losing our jobs. People are dying. Let this nightmare end. #Covid_19 #TrumpPressConf,2020-04-16 23:57:07+00:00,,#Covid_19 #TrumpPressConf,
2737,"3/ he said COVID-19 was in the Bay Area “back in December."" What???? These comments have stirred citizens into believing what scientist do not believe.",2020-04-16 23:56:39+00:00,,,
2738,"Corona Fish Market at Mumbai (Apr 10, 2020)- just before boarding US Embassy's emergency flight DL 8875 for US citizens stuck in India during the COVID-19 lockdown. Utter chaos. The ground-staff couldn't - and wouldn't - control the suicidally chaotic passengers.",2020-04-16 23:51:11+00:00,,,
2739,COVID-19 themed spear-phishing campaigns were launched immediately in concert with the World Health Organization’s declaration. What can IT security do to keep remote workers safe? @KPMG_US #cybersecurity leader Tony Buffomante explains in this paper: https://bit.ly/3bjxyCA,2020-04-16 23:49:43+00:00,@KPMG_US,#cybersecurity,
2740,"Finally, a comfortable, affordable mask that uses copper to prevent COVID-19. For every mask sold, a mask will be donated to healthcare workers - https://buff.ly/2xrBl2k @WearAtoms #covid19 #coronavirus #SocialDistancing",2020-04-16 23:45:34+00:00,@WearAtoms,#covid19 #coronavirus #SocialDistancing,
2741,"Peter, good to see you feeling better after your battle, and triumph, over COVID-19! ",2020-04-16 23:44:58+00:00,,,
2742,Thanks Lori! We need a little levity amid all the #Covid_19 news. Glad you're hanging with us on @abc7newsbayarea!,2020-04-16 23:38:30+00:00,@abc7newsbayarea,#Covid_19,
2743,"Would gladly get covid, but turns out it's hard to come by hardly anyone has it at all. Probably get a mild cold",2020-04-16 23:36:50+00:00,,,
2744,Our CEO Daniel Hawkins spoke with @perripeltz and @MattODocs on @SIRIUSXM about the rise of #telemedicine and how it is used in medical procedures. Listen to the full interview here #Telemedicine #medtech #Covid_19 #medicaldevices,2020-04-16 23:36:11+00:00,@perripeltz @MattODocs @SIRIUSXM,#telemedicine #Telemedicine #medtech #Covid_19 #medicaldevices,
2745,This Facetime experiment was because of Covid and I didn’t want a repair person in our house. But I think it opens a huge new opportunity if someone in the middle of the country could help a two-left-thumbs person like me fix my dryer. So much opportunity ahead.,2020-04-16 23:34:41+00:00,,,
2746," TOMORROW: Virtual Town Hall to discuss #insurance issues for small businesses during COVID-19 with @ICRicardoLara of @CDInews. Friday, April 17 10:00AM Email to RSVP: crb@insurance.ca.gov (to receive a call-in number in advance) More info:https://bit.ly/2VDrHBF",2020-04-16 23:34:16+00:00,@ICRicardoLara @CDInews,#insurance,
2747,Available for delivery on Doordash #SanJose #supportsmallbusiness #StayHome #StaySafe #Covid_19 https://www.doordash.com/store/hapa-musubi-san-jose-911337/en-US,2020-04-16 23:31:54+00:00,,#SanJose #supportsmallbusiness #StayHome #StayHome #StaySafe #Covid_19,
2748,"#TakeAction: Tell Congress COVID-19 relief should be a #JustRecovery. Relief money should directly address the pandemic, human needs, and prepare for future crises, including #climatechange",2020-04-16 23:31:46+00:00,,#TakeAction #JustRecovery #climatechange,
2749,"During the last week, we saw 18 million daily malware and phishing emails related to COVID-19. This is in addition to more than 240 million COVID-related daily spam messages. https://cloud.google.com/blog/products/identity-security/protecting-against-cyber-threats-during-covid-19-and-beyond #phishing #cybersecurity #google",2020-04-16 23:31:13+00:00,,#phishing #cybersecurity #google,
2750,"I get everyone's looking for someone to blame. And China did likely suppress useful information, BUT - the WHO told the world about COVID-19 and shared its genetic info in the middle of January. *January*. Most countries took it easy until March. ",2020-04-16 23:30:06+00:00,,,
2751,Obesity shortens lives. Now add COVID-19 to the long list why Fitness Matters! ,2020-04-16 23:29:13+00:00,,,
2752,Masimo and Samsung Partner to Package Masimo SafetyNet™ with Select Samsung Phones to Speed COVID-19 Response Efforts - http://svdaily.com/masimo-and-samsung-partner-to-package-masimo-safetynet-with-select-samsung-phones-to-speed-covid-19-response-efforts/,2020-04-16 23:28:20+00:00,,,
2753,"Springtime, for COVID, and dysentery Winter for Crozier and pants. We're Zooming at a faster pace Isolation for the master race. ",2020-04-16 23:22:31+00:00,,,
2754,"My understanding is they are working on developing the tests to check titres for COVID-19, but we aren't quite there yet. We have a similar Weird Thing here; my spouse got knocked on her ass by ""the flu"" for *WEEKS* and then I got it pretty mildly, and we still wonder.",2020-04-16 23:16:56+00:00,,,
2755,"Covid has made hiring difficult, so trying this: https://ea.gr8people.com/index.gp?method=cappportal.showJob&amp;opportunityID=160585 We're looking for a great server architect at Maxis. I will say that EA has handled the pandemic incredibly well, and Maxis is very good at taking care of its people. DM me!",2020-04-16 23:16:05+00:00,,,
